ID,URL de origen,Texto visible,URL destino,Tipo,Visible desktop,Visible movil,Requiere JavaScript,HTTP final,Redirecciones,Title,H1,Canonical,Resultado,Evidencia
LINK-0326,/servicios/desarrollo-web/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0327,/servicios/desarrollo-web/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0328,/servicios/desarrollo-web/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0329,/servicios/desarrollo-web/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0330,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0331,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0332,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0333,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0334,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0335,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0336,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0337,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0338,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0339,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0340,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0341,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0342,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0343,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0344,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/contacto/?prefill=budget&subject=Solicitud%20de%20cotizacion%3A%20Formateo%2C%20Limpieza%20de%20Virus%20y%20Optimizacion&message=Hola%20Jonathan%2C%20quiero%20solicitar%20cotizacion%20para%20Formateo%2C%20Limpieza%20de%20Virus%20y%20Optimizacion.%0A%0ANecesidad%20principal%3A%20recuperar%20rendimiento%20y%20estabilidad%20del%20equipo.%0AProblema%20actual%3A%20describe%20aqui%20la%20situacion.%0ASoftware%20que%20necesito%20instalar%3A%20indicar.%0AUbicacion%3A%20indicar%20zona%20de%20servicio.%0A%0AQuedo%20atento%20a%20tu%20propuesta.,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0345,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/legal/aviso-legal/,interno,SI,SI,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Auditoria estatica de archivos HTML
LINK-0346,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/legal/privacidad/,interno,SI,SI,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0347,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0348,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/privacy-policy/,interno,SI,SI,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0349,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0350,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0351,/servicios/formateo-limpieza-optimizacion/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0352,/servicios/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0353,/servicios/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0354,/servicios/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0355,/servicios/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0356,/servicios/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0357,/servicios/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0358,/servicios/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0359,/servicios/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0360,/servicios/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0361,/servicios/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0362,/servicios/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0363,/servicios/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0364,/servicios/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0365,/servicios/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0366,/servicios/,(texto en enlace),#calculadora,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0367,/servicios/,(texto en enlace),#servicios,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0368,/servicios/,(texto en enlace),#calculadora,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0369,/servicios/,(texto en enlace),#calculadora,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0370,/servicios/,(texto en enlace),/servicios/desarrollo-web/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Desarrollo Web | Jonathan Esteban,Desarrollo web para captar y convertir clientes,https://jonathanesteban.dev/servicios/desarrollo-web/,OK,Auditoria estatica de archivos HTML
LINK-0371,/servicios/,(texto en enlace),/contacto/?subject=Consultar%3A%20APIs%20REST%20%26%20Backend,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0372,/servicios/,(texto en enlace),/servicios/automatizacion/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Automatizacion y Agentes IA | Jonathan Esteban,Automatizacion comercial y agentes IA con control humano,https://jonathanesteban.dev/servicios/automatizacion/,OK,Auditoria estatica de archivos HTML
LINK-0373,/servicios/,(texto en enlace),/servicios/soporte-it/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Soporte IT | Jonathan Esteban,Soporte IT para equipos y puestos de trabajo,https://jonathanesteban.dev/servicios/soporte-it/,OK,Auditoria estatica de archivos HTML
LINK-0374,/servicios/,(texto en enlace),/servicios/soporte-it/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Soporte IT | Jonathan Esteban,Soporte IT para equipos y puestos de trabajo,https://jonathanesteban.dev/servicios/soporte-it/,OK,Auditoria estatica de archivos HTML
LINK-0375,/servicios/,(texto en enlace),/servicios/soporte-it/,interno,SI,SI,NO,200 (local file),N/A,Servicio de Soporte IT | Jonathan Esteban,Soporte IT para equipos y puestos de trabajo,https://jonathanesteban.dev/servicios/soporte-it/,OK,Auditoria estatica de archivos HTML
LINK-0376,/servicios/,(texto en enlace),/contacto/?subject=Consultar%3A%20Operaciones%20Digitales%20%26%20VPS,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0377,/servicios/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0378,/servicios/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0379,/servicios/,(texto en enlace),mailto:joonathanesteban@gmail.com,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0380,/servicios/,(texto en enlace),https://wa.me/34614739345,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0381,/servicios/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0382,/servicios/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0383,/servicios/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0384,/servicios/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0385,/servicios/,(texto en enlace),/privacy-policy/,interno,SI,SI,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0386,/servicios/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0387,/servicios/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0388,/servicios/,(texto en enlace),mailto:joonathanesteban@gmail.com,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0389,/servicios/,(texto en enlace),https://linkedin.com/in/jonathanesteban,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0390,/servicios/,(texto en enlace),https://github.com/Jesteban1983,externo,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0391,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0392,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0393,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0394,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0395,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0396,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0397,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0398,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0399,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0400,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0401,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0402,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0403,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0404,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0405,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/contacto/?prefill=budget&subject=Solicitud%20de%20cotizacion%3A%20Mantenimiento%20Preventivo%20de%20PC&message=Hola%20Jonathan%2C%20quiero%20solicitar%20cotizacion%20para%20Mantenimiento%20Preventivo%20de%20PC.%0A%0ANecesidad%20principal%3A%20mejorar%20rendimiento%20y%20estabilidad%20de%20mi%20equipo.%0AContexto%20del%20problema%3A%20describe%20aqui%20el%20fallo%20o%20la%20situacion%20actual.%0ACantidad%20de%20equipos%3A%20indicar.%0AUbicacion%3A%20indicar%20zona%20de%20servicio.%0A%0AQuedo%20atento%20a%20tu%20propuesta.,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0406,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/legal/aviso-legal/,interno,SI,SI,NO,200 (local file),N/A,Aviso legal | Jonathan Esteban,Aviso legal,https://jonathanesteban.dev/legal/aviso-legal/,OK,Auditoria estatica de archivos HTML
LINK-0407,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/legal/privacidad/,interno,SI,SI,NO,200 (local file),N/A,Redirigiendo a privacidad,,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0408,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/legal/cookies/,interno,SI,SI,NO,200 (local file),N/A,Politica de cookies | Jonathan Esteban,Politica de cookies,https://jonathanesteban.dev/legal/cookies/,OK,Auditoria estatica de archivos HTML
LINK-0409,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/privacy-policy/,interno,SI,SI,NO,200 (local file),N/A,Política de Privacidad | Jonathan Esteban,Política de Privacidad,https://jonathanesteban.dev/privacy-policy/,OK,Auditoria estatica de archivos HTML
LINK-0410,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/terms-of-service/,interno,SI,SI,NO,200 (local file),N/A,Términos y Condiciones de Servicio | Jonathan Esteban,Términos y Condiciones de Servicio,https://jonathanesteban.dev/terms-of-service/,OK,Auditoria estatica de archivos HTML
LINK-0411,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/data-deletion/,interno,SI,SI,NO,200 (local file),N/A,Instrucciones y Eliminación de Datos | Jonathan Esteban,Instrucciones de Eliminación de Datos de Usuario,https://jonathanesteban.dev/data-deletion/,OK,Auditoria estatica de archivos HTML
LINK-0412,/servicios/mantenimiento-preventivo-pc/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0413,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),#main-content,ancla,SI,SI,NO,N/A,N/A,,,,OK,Auditoria estatica de archivos HTML
LINK-0414,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/,interno,SI,SI,NO,200 (local file),N/A,Jonathan Esteban | Full-Stack Developer & AI Engineer · Madrid & Barcelona,Jonathan Esteban,https://jonathanesteban.dev/,OK,Auditoria estatica de archivos HTML
LINK-0415,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0416,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0417,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0418,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0419,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0420,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
LINK-0421,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/servicios/,interno,SI,SI,NO,200 (local file),N/A,"Servicios de Desarrollo Web, IA y Automatización | Jonathan Esteban",Soluciones digitales que impulsan tu negocio,https://jonathanesteban.dev/servicios/,OK,Auditoria estatica de archivos HTML
LINK-0422,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/proyectos/,interno,SI,SI,NO,200 (local file),N/A,Portfolio de Proyectos & Casos de Éxito | Jonathan Esteban,Portfolio de Proyectos & Casos,https://jonathanesteban.dev/proyectos/,OK,Auditoria estatica de archivos HTML
LINK-0423,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/certificaciones/,interno,SI,SI,NO,200 (local file),N/A,Certificaciones & Formación | Jonathan Esteban,Formación & Certificaciones,https://jonathanesteban.dev/certificaciones/,OK,Auditoria estatica de archivos HTML
LINK-0424,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/sobre-mi/,interno,SI,SI,NO,200 (local file),N/A,Sobre Mí | Jonathan Esteban — Full-Stack Developer & AI Engineer,Sobre Mí & Dashboard,https://jonathanesteban.dev/sobre-mi/,OK,Auditoria estatica de archivos HTML
LINK-0425,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/faq/,interno,SI,SI,NO,200 (local file),N/A,Preguntas Frecuentes (FAQ) & Centro de Ayuda | Jonathan Esteban,Preguntas Frecuentes,https://jonathanesteban.dev/faq/,OK,Auditoria estatica de archivos HTML
LINK-0426,/servicios/reparacion-ordenadores-portatiles/,(texto en enlace),/contacto/,interno,SI,SI,NO,200 (local file),N/A,Contacto & Agendamiento | Jonathan Esteban,Formulario de Contacto,https://jonathanesteban.dev/contacto/,OK,Auditoria estatica de archivos HTML
